Rating,Review,Comments
5,Fair,Product is good but  flipkart were not doing their job properly because my expected date of deleivery of product was 19th june2020 but they were not deleivered my order on time. And finally i got this by 24th june 2020 after so many calls with flipkart custome care and every time they were not responding me properly. My experience with flipkart is very bad.READ MORE
5,Best in the market!,"All the spects of this phone is awesome.. The single problem with this phone is its battery backup.I am an average user, i get an avg of 15hrs of backup, I expects some little more but its not very hard to resolve because of its fast charger, the charger charges the phone from 0 to 50 in just 40min. A value for money productREAD MORE"
5,Wonderful,PocoX2 is the best Phone Price same 😊😘🥰READ MORE
5,Wonderful,"Everything is perfect except the battery on 120hz,it can be fixed with some updates else everything is superb and people who say the 4th camera i.e macro camera is useless I wanna say the quality we get in that is above average and can be used to click macro shotsREAD MORE"
4,Wonderful,"Best cameraBest battery backup at 60hzGood performance in pubg,codREAD MORE"
5,Terrific purchase,"64 M camera is best,better to use Gcam for storage saving.READ MORE"
5,Fair,"After using almost a month , I am really disappointed with only 1 issue... The battery of this model drains so badly. Even for a normal use I need to charge twice a day... I had kept my display resolution as 60Hz (it runs at 120hz), along with I uninstalled battery draing aps like facebook pubg etc, even then it's very poor , only good things is it charges bit faster compare to other models.. Spending 18K,  when you need to carry a charger everywhere is not recommended. I used redmi note 5 pr...READ MORE"
5,Terrific purchase,"Delivery- 10/10Battery- Takes 68minutes for full charging and 12hrs of full use to discharge 9/10, Type C Turbo charger. Display- 10/10Design& Colour- Matrix Purple 10/10 very subtle color but eye catching, Different from the usual Blues, Blacks and reds. Camera- Dope 11/10Heat issue- Only once when I used it in the afternoon directly under summer sun for 2hrs. 10/10Best phone at this price. Just go for it.READ MORE"
5,Great product,"After 2 week of use:Camera :4.5Display 4.5Battery:3.5Performance:5Value for money:5Cons: at 120hz display i don't play  game ,so  it was  30% at 2am after full day of average usage.At 60hz it was 60% at 2am .So here is the difference Battery saves more in 60hzREAD MORE"
5,Wonderful,Good phoneREAD MORE
5,Fabulous!,BEST  PRODUCT  VELUE FOR MONEY. GOOD LOVE U POCOREAD MORE
5,Just wow!,"At this price point none is close to be compared even Xiaomi's own redmi note line up lag behind.Till now I haven't encountered any issues like overheating, fast battery drainage, UI lag, unwanted Ads or anything like these.To me, it keeps a harmony between price and performance.READ MORE"
5,Not recommended at all,Don't buy it very worst product battery drain issue heating issue and network connection problem if you want to waste your hard earned money then go for itREAD MORE
4,Highly recommended,Kolllamm.polliii looks good but battery drops little bit fasterREAD MORE
4,Simply awesome,"Camera bohot acha h back b front b ,low light me average h but better than other ordinary phones,battery is descent if you play pubg continuously whole day,you have to charge it once again at night , performance is very good no lags were noticed in pubg and phone doesn't heat while playing pubg , sometimes it heats while charging but that's common,not a defect, everything is good in this phone.READ MORE"
5,Brilliant,Writing this review after 3 days of heavy usageHonestly the mobile is value for every pennySony camera is just awesome120hz display gives you never before experienceThe build quality and design of this phone grabs everyone's attentionRead some reviews where they said..this phone have battery draining issue and heating problemBut honestly I didn't found these problems in my deviceBattery backup is awesomeIf you're planning to buy this phone..just go for it without second thoughtREAD MORE
4,Excellent,In this price Range Camera was killer...Love To useREAD MORE
5,Terrific purchase,Picture quality is too gudFantastic phoneBattery backup is 4/5READ MORE
5,Terrific,Nice mobile...worth buying..READ MORE
3,Just wow!,the battery performance were awesome i get 2days backup and camera were superb also the display and processor were smoothREAD MORE
5,Super!,Don't think about the battery before buying this i too worried about the battery but i am satisfied........ Just go for it👍🏻👍👍🏻👍🏻READ MORE
5,Very Good,Overall phone was really good but the battery drain is really badREAD MORE
5,Software and Battery backup must be improved.,Software is half baked. Battery backup is very bad. Notification system is very primitive.READ MORE
5,Fabulous!,This photo captured 8:30 pm excellent and mind blowing camara.display very very good..READ MORE
5,Brilliant,Awesome smoothness on display really reality flow display with good battery back-up camera Also beastI have no words to tell About charging time shock it cross 25minutes to charge 50-60 percent After 70 % percent speed will take some timeREAD MORE
5,Excellent,It is a awesome phone in this range..I m not a gamer that's why I don't have problem with d battery.. charging like a jet ..so after experiencing 5 days I really loved it..go for it.. camera is specialREAD MORE
4,Highly recommended,"👌More than Value for Given Money,Stunning 120hz Smoothy Future Display with High Brightness & Contrast,Awesome Rapid Charging, Best Battery Life for 1 day long even in Heavy Usage, Top Notch Sony 64 MP Camera on Back & Front Cam also Awesome. 💯 Completely Satisfied.READ MORE"
5,Fabulous!,Excellent phoneREAD MORE
5,Perfect product!,"Camera performance is so good, overall display and design attract me.love poco 💞💞💞READ MORE"
5,Good quality product,20k under best camera phn..READ MORE
4,Just okay,"Product is Okay. But, simply 2 worst things I faced from Flipkart.1. They mentioned that 1000 rupees discount on ICICI credit cards. But I didn't get that as they have vast & waste rules under their T&C conditions which are usually hidden rules.2. They didn't accept my old phone which is under proper working condition. I think Flipkart is expecting brand new mobile as an exchange.To summarise: Worst experience except the product quality is Okay. I wouldn't suggest buying it on Flipkart.READ MORE"
4,Classy product,Battery drain issue otherwise phone is killer. Go for itREAD MORE
3,Very poor,Battery drains very very fast in 60HZ refresh rateREAD MORE
3,Great product,Good products best mobileREAD MORE
5,Worth every penny,Gaganchummi.....Value of money ...Go for itREAD MORE
5,Terrific purchase,"This is the best in this price guys, i was so confused between poco x2 and realme x2 but this is the real beast. Go for it without any second thought.READ MORE"
5,Simply awesome,Value for money.. Fully satisfied.. 😎READ MORE
5,Wonderful,120hz display is so good. I wish there was 90hz between 60 and 120hz. My Old phone onplus3t is smoother than poco x2 60hz. Had poco included tempered glass i would have given it 5READ MORE
5,Terrific,This perfect phone in this price don't buy another if you have in this budgetREAD MORE
5,Terrific,"First impression is very good. Phone is decent and value for money. It is a tall, big screen and heavy phone. I don't have used realme's phones who is direct competitor for this phone hence I can't do direct comparison but camera is better than Mi A1, samsung M30.READ MORE"
5,Brilliant,Osmmmmmm mobile phoneREAD MORE
5,Terrific purchase,Best smartphone under 20000Best cameraBest for PUBGAll of performance is very goodREAD MORE
4,Great product,Superb quality...value for money...Superb performance..i just loved it. Thanks poco for X2.READ MORE
4,Terrific purchase,"Super perfarmence, Nice camera, Value for moneyREAD MORE"
3,Excellent,an awesome product by xiaomi. best in the segmentREAD MORE
5,Terrific,Awsm product .money worthREAD MORE
5,Delightful,"Value For money device.Battery: 4/5Some people have battery drain issues, but I haven't seen it after buying it last 12 days ago.It last long with PUBG. 5 to 6 Hr of extreme gaming.Normal Use- full day.Camera: Awesome 4.2/5Display: GreatPerformance: this is awesome for gaming.Just go for it.READ MORE"
5,Very poor,Battery issue and heating issues This phone has a battery issue of not charging faster and over heating issues as after use of camera for 30 mins the whole phone heats up.Have placed a refund to get another phone but they are simply postponeding the request.READ MORE
4,Value-for-money,I am very happy with the productThe exchange was rubbish They rejected my phone saying that there is discoloration in the body but no safety check tells thatThere wasn't a single scratch in the body the screen was as new as possible otherwise the phone gets 5 stars the phone as a whole is very gud I gave some hearing issues but I don't see any problems with battery it has a backup of 1 day with hell a lot of use though I use only 60hz or second and turn off the the location it gets charge...READ MORE
5,Great product,Osm phone😘😘😘😍READ MORE
5,Very Good,Overall mobile is super in this segment but minor disappointing in screen. It's comes with still only LCD panel not sAMOLED and another issue is it get over heating due to that battery drain issues are raising. Thank youREAD MORE
5,Classy product,Nice product 👌👌👌 bettery is mind-blowingREAD MORE
5,Perfect product!,Biggest Pro - No ads.Value for money.Battery backup is good.Con - slightly heavier than other phones. (~207gm)READ MORE
5,Utterly Disappointed,Battery is weakREAD MORE
5,Not recommended at all,Battery Backup so poor.  Will not last even a day with 60 Hertz display forget 120hertz. Had to sell it on OLX within 2 days of receiving the handset at a loss of 1500/-. Abhi to craze mein bik gaya baad mein there would be no buyer also.Mobile Data is useless. I was unable to send a set of 4 clicked pictures on whatsapp despite the Network signal being good. How else to advise you to not buy this phone. Flipkart has a no return policy even if there is genuine problem with your handset. Ju...READ MORE
5,Horrible,Plz don't buy this product it's very bad product of MI I'm going to return the phone today..battery drain very fast like in hour 20% battery will be drain only by using what's app.. don't buyREAD MORE
